OBJECTID,YEAR,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM
38943,2011,CA,CCO,LAC,CHARLIE,148165,2011/07/02 00:00:00+00,2011/07/02 00:00:00+00,14,0,80.123962,1,1,
38944,2011,CA,CCO,LAC,COLINA,,2011/07/10 00:00:00+00,2011/07/10 00:00:00+00,9,,0.093972482,1,1,
38945,2011,CA,CCO,LAC,EAST,116101,2011/05/23 00:00:00+00,2011/05/23 00:00:00+00,14,25,27.705795,7,1,
38946,2011,CA,CCO,LAC,EAST,194722,2011/08/27 00:00:00+00,2011/08/27 00:00:00+00,1,112,113.55775,1,1,
38947,2011,CA,CCO,LAC,EMMA,154862,2011/07/09 00:00:00+00,2011/07/09 00:00:00+00,2,35,29.463175,7,1,
38948,2011,CA,CCO,LAC,ENCINAL,,2011/07/07 00:00:00+00,2011/07/07 00:00:00+00,2,,2.4351482,1,1,
38949,2011,CA,CCO,LAC,FOOSE,,2011/08/02 00:00:00+00,2011/08/02 00:00:00+00,9,,0.74615842,5,1,
38950,2011,CA,CCO,LAC,HUGHES,140690,2011/06/23 00:00:00+00,2011/06/23 00:00:00+00,14,52,50.539238,7,1,
38951,2011,CA,CCO,LAC,INDIA,100116,2011/05/03 00:00:00+00,2011/05/03 00:00:00+00,2,61,57.090164,7,1,
38952,2011,CA,CCO,LAC,LANCASTER,191875,2011/08/24 00:00:00+00,2011/08/24 00:00:00+00,5,19,17.144125,1,1,
38953,2011,CA,CCO,LAC,LANCASTER,199843,2011/09/02 00:00:00+00,2011/09/02 00:00:00+00,1,15,36.849411,7,1,
38954,2011,CA,CCO,LAC,LAS VIRGENES,,2011/08/24 00:00:00+00,2011/08/24 00:00:00+00,9,,1.305455,1,1,
38955,2011,CA,CCO,LAC,LIGHTNING,217140,2011/09/23 00:00:00+00,2011/09/23 00:00:00+00,1,0,132.5602,7,1,
38956,2011,CA,CCO,LAC,MALIBU BEACH,111,2011/01/14 00:00:00+00,2011/01/14 00:00:00+00,9,,0.093954369,1,1,
38957,2011,CA,CCO,LAC,NEENACH,204886,2011/09/08 00:00:00+00,2011/09/08 00:00:00+00,14,20,42.168522,1,1,
38958,2011,CA,CCO,LAC,NORTH,169456,2011/07/27 00:00:00+00,2011/07/27 00:00:00+00,14,30,23.677967,7,1,
38959,2011,CA,CCO,LAC,OASIS,194624,2011/08/27 00:00:00+00,2011/08/27 00:00:00+00,1,380,355.55023,7,1,
38960,2011,CA,CCO,LAC,PARK,217184,2011/09/23 00:00:00+00,2011/09/23 00:00:00+00,14,86,82.123245,7,1,
38961,2011,CA,CCO,LAC,PEAR,179259,2011/08/08 00:00:00+00,2011/08/08 00:00:00+00,14,22,23.381937,7,1,
38962,2011,CA,CCO,LAC,PERKINS,190520,2011/08/22 00:00:00+00,2011/08/22 00:00:00+00,14,29,27.304783,7,1,
38963,2011,CA,CCO,LAC,PIUMA,,2011/10/31 00:00:00+00,2011/10/31 00:00:00+00,10,,0.093965791,5,1,
38964,2011,CA,CCO,LAC,RANGE,120055,2011/05/28 00:00:00+00,2011/05/28 00:00:00+00,10,229,241.01465,7,1,
38965,2011,CA,CCO,LAC,RIVERBED,140046,2011/06/22 00:00:00+00,2011/06/22 00:00:00+00,14,115,108.05054,1,1,
38966,2011,CA,CCO,LAC,SIERRA,193674,2011/08/26 00:00:00+00,2011/08/26 00:00:00+00,2,12,12.051572,1,1,
38967,2011,CA,CCO,LAC,WAGON,202081,2011/09/05 00:00:00+00,2011/09/05 00:00:00+00,15,499,298.8475,7,1,
38968,2011,CA,CDF,LNU,BEACON,6823,2011/08/27 00:00:00+00,2011/08/30 00:00:00+00,7,715,702.76495,1,1,
38969,2011,CA,CDF,LNU,KNOXVILLE,6369,2011/08/13 00:00:00+00,2011/08/16 00:00:00+00,3,506,507.80688,1,1,
38970,2011,CA,CDF,LNU,OLD,6677,2011/08/23 00:00:00+00,2011/08/25 00:00:00+00,9,30,28.64768,1,1,
38971,2011,CA,USF,LPF,ALISO,5,2011/06/08 00:00:00+00,2011/06/13 00:00:00+00,9,37,35.078632,6,1,
38972,2011,CA,USF,LPF,BUCKHORN,25,2011/09/10 00:00:00+00,2011/09/17 00:00:00+00,1,63,65.540863,8,1,
38973,2011,CA,USF,LPF,CIELO,,2011/10/23 00:00:00+00,2011/10/27 00:00:00+00,9,,17.606363,1,1,
38974,2011,CA,USF,LPF,FIGUERO,2238,2011/09/03 00:00:00+00,2011/09/12 00:00:00+00,2,698,675.55933,8,1,
38975,2011,CA,USF,LPF,FRAZIER 1,,2011/09/09 00:00:00+00,2011/09/13 00:00:00+00,1,,15.863373,1,1,
38976,2011,CA,USF,LPF,GOAT,21,2011/09/10 00:00:00+00,2011/09/13 00:00:00+00,1,102,107.00669,6,1,
38977,2011,CA,USF,LPF,HURRICANE,2320,2011/09/10 00:00:00+00,2011/09/13 00:00:00+00,1,105,124.80997,8,1,
38978,2011,CA,USF,LPF,QUARRY,30,2011/09/10 00:00:00+00,2011/09/14 00:00:00+00,1,13,13.498419,8,1,
38979,2011,CA,USF,LPF,RANGE,4,2011/06/04 00:00:00+00,2011/06/04 00:00:00+00,9,20.7,22.587418,8,1,
38980,2011,CA,USF,LPF,SALT,31,2011/09/10 00:00:00+00,2011/09/16 00:00:00+00,1,15,15.177082,6,1,
38981,2011,CA,USF,LPF,STATION,42,2011/10/22 00:00:00+00,2011/11/01 00:00:00+00,9,30,24.005936,6,1,
38982,2011,CA,USF,MDF,CHICKEN,33,2011/09/23 00:00:00+00,2011/10/20 00:00:00+00,1,13,13.582354,1,1,
38983,2011,CA,USF,MDF,COUGAR,2,2011/06/08 00:00:00+00,2011/09/05 00:00:00+00,4,1300,1790.5612,1,1,
38984,2011,CA,USF,MDF,MAMMOTH,5,2011/07/15 00:00:00+00,2011/09/05 00:00:00+00,6,1300,1193.3157,1,1,
38985,2011,CA,USF,MDF,SCORPION,3,2011/07/15 00:00:00+00,2011/09/05 00:00:00+00,6,1418,1417.5349,1,1,
38986,2011,CA,CDF,MEU,PASS,5340,2011/08/03 00:00:00+00,2011/08/09 00:00:00+00,10,721,643.94983,7,1,
38987,2011,CA,CDF,MMU,ERRECA,9446,2011/06/26 00:00:00+00,2011/06/26 00:00:00+00,10,575,568.40955,1,1,
38988,2011,CA,CDF,MMU,ROMERO,11070,2011/07/23 00:00:00+00,2011/07/23 00:00:00+00,14,489,451.0401,1,1,
38989,2011,CA,CDF,MVU,BARRETT,9554,2011/08/27 00:00:00+00,2011/08/28 00:00:00+00,1,176,160.29637,1,1,
38990,2011,CA,CDF,MVU,BEE,6069,2011/06/05 00:00:00+00,2011/06/06 00:00:00+00,9,198,185.42531,1,1,
38991,2011,CA,CDF,MVU,BORDER 12,6707,2011/06/21 00:00:00+00,2011/06/22 00:00:00+00,14,36,35.895416,1,1,
38992,2011,CA,CDF,MVU,BORDER 16,10985,2011/09/30 00:00:00+00,2011/10/01 00:00:00+00,14,22,21.727455,1,1,
38993,2011,CA,CDF,MVU,EAGLE,8019,2011/07/21 00:00:00+00,2011/07/29 00:00:00+00,7,14100,13992.992,7,1,
38994,2011,CA,CDF,MVU,GREAT,11019,2011/10/01 00:00:00+00,2011/10/07 00:00:00+00,14,2135,2133.9617,7,1,
38995,2011,CA,CDF,MVU,PALA,9673,2011/08/29 00:00:00+00,2011/09/01 00:00:00+00,11,233,191.50018,2,1,
38996,2011,CA,CDF,NEU,BASELINE,51555,2011/09/10 00:00:00+00,2011/09/10 00:00:00+00,14,30,31.119795,6,1,
38997,2011,CA,CDF,NEU,BEALE,18526,2011/08/18 00:00:00+00,2011/08/18 00:00:00+00,14,20,20.091658,6,1,
38998,2011,CA,CDF,NEU,CHALK FIRE,26367,2011/12/01 00:00:00+00,2011/12/02 00:00:00+00,18,15,16.591211,7,1,
38999,2011,CA,CDF,NEU,FIDDYMENT,14472,2011/07/02 00:00:00+00,2011/07/02 00:00:00+00,9,80,80.918793,1,1,
39000,2011,CA,CDF,NEU,KRISTA,15232,2011/07/09 00:00:00+00,2011/07/10 00:00:00+00,14,360,341.6777,1,1,
39001,2011,CA,CDF,NEU,LOMA FIRE,21966,2011/09/30 00:00:00+00,2011/09/30 00:00:00+00,18,26,31.98037,1,1,
39002,2011,CA,CDF,NEU,SCOTT,20462,2011/09/09 00:00:00+00,2011/09/09 00:00:00+00,2,18,17.056395,1,1,
39003,2011,CA,CDF,NEU,SMARTVILLE,18463,2011/08/17 00:00:00+00,2011/08/17 00:00:00+00,10,148,149.20605,1,1,
39004,2011,CA,CDF,NEU,SOUTH RIDGE,16712,2011/07/27 00:00:00+00,2011/07/27 00:00:00+00,14,112,109.56094,2,1,
39005,2011,CA,CDF,NEU,SPENCEVILLE,20485,2011/09/10 00:00:00+00,2011/09/10 00:00:00+00,14,66,65.926918,1,1,
39006,2011,CA,CDF,NEU,WALDO,13166,2011/06/15 00:00:00+00,2011/06/15 00:00:00+00,14,11,18.570866,7,1,
39007,2011,CA,CDF,NEU,WEST BUTTE FIRE,10691,2011/05/14 00:00:00+00,2011/05/14 00:00:00+00,9,210,240.43732,6,1,
39008,2011,CA,CDF,NEU,WEST WISE FIRE,18115,2011/08/13 00:00:00+00,2011/08/13 00:00:00+00,14,10,16.474464,1,1,
39009,2011,CA,CDF,NEU,YEAGER INCIDENT,17940,2011/08/11 00:00:00+00,2011/08/12 00:00:00+00,10,140,140.32771,1,1,
39010,2011,CA,BLM,NOD,ANNIE,3546,2011/08/18 00:00:00+00,2011/08/26 00:00:00+00,14,2076,2075.7798,1,1,
39011,2011,CA,BLM,NOD,DEPOT,3526,2011/08/17 00:00:00+00,2011/08/18 00:00:00+00,14,19.9,19.624916,1,1,
39012,2011,CA,BLM,NOD,HERLONG,2892,2011/07/15 00:00:00+00,2011/07/17 00:00:00+00,14,325,324.90707,1,1,
39013,2011,CA,BLM,NOD,HOG,3195,2011/07/30 00:00:00+00,2011/08/05 00:00:00+00,1,267.5,267.35284,7,1,
39014,2011,CA,BLM,NOD,HOLBROOK 2,4362,2011/09/24 00:00:00+00,2011/09/26 00:00:00+00,1,85.5,84.093613,7,1,
39015,2011,CA,CCO,ORC,CARBON CANYON,45067,2011/07/07 00:00:00+00,2011/07/08 00:00:00+00,14,508,508.34326,7,1,
39016,2011,CA,CCO,ORC,ROSE,11073158,2011/11/02 00:00:00+00,2011/11/02 00:00:00+00,11,15.5,15.49225,1,1,
39017,2011,CA,CCO,ORC,UNNAMED,47560,2011/07/18 00:00:00+00,2011/07/18 00:00:00+00,4,1,1.1311265,7,1,
39018,2011,CA,USF,PNF,ADAMS,17,2011/08/23 00:00:00+00,2011/08/23 00:00:00+00,2,26.7,27.341364,1,1,
39019,2011,CA,CDF,RRU,CABAZON,72201,2011/08/07 00:00:00+00,2011/08/07 00:00:00+00,14,90,98.980995,1,1,
39020,2011,CA,CDF,RRU,CANYON,53293,2011/06/11 00:00:00+00,2011/06/12 00:00:00+00,9,75,54.524189,1,1,
39021,2011,CA,CDF,RRU,FREE,97695,2011/10/22 00:00:00+00,2011/10/22 00:00:00+00,14,16,52.322056,1,1,
39022,2011,CA,CDF,RRU,GARZA,77036,2011/08/22 00:00:00+00,2011/08/23 00:00:00+00,2,190,167.3494,1,1,
39023,2011,CA,CDF,RRU,GILMAN,71943,2011/08/06 00:00:00+00,2011/08/07 00:00:00+00,14,945,1026.6388,2,1,
39024,2011,CA,CDF,RRU,GRANITE,56851,2011/06/22 00:00:00+00,2011/06/22 00:00:00+00,14,22,21.693981,1,1,
39025,2011,CA,CDF,RRU,KELLER,79634,2011/08/29 00:00:00+00,2011/08/30 00:00:00+00,2,450,411.1817,1,1,
39026,2011,CA,CDF,RRU,LAGO,58511,2011/06/27 00:00:00+00,2011/06/27 00:00:00+00,14,52,46.072235,1,1,
39027,2011,CA,CDF,RRU,SAN TIM,66420,2011/07/20 00:00:00+00,2011/07/20 00:00:00+00,14,80,71.130653,1,1,
39028,2011,CA,CDF,RRU,THEODORE,61011,2011/07/04 00:00:00+00,2011/07/04 00:00:00+00,10,,56.776657,8,1,
39029,2011,CA,CDF,RRU,WAYMAN,56153,2011/06/20 00:00:00+00,2011/06/20 00:00:00+00,14,53,50.765446,1,1,
39030,2011,CA,CDF,RRU,WHITEWATER,66004,2011/07/19 00:00:00+00,2011/07/19 00:00:00+00,14,80,78.90387,1,1,
39031,2011,CA,CCO,SBC,ALISOS,6509,2011/06/30 00:00:00+00,2011/06/30 00:00:00+00,9,172,171.70363,1,1,
39032,2011,CA,CCO,SBC,CANYON,8049,2011/08/10 00:00:00+00,2011/08/11 00:00:00+00,2,189,188.97867,2,1,
39033,2011,CA,CDF,SCU,BIRD,2454,2011/06/27 00:00:00+00,2011/06/27 00:00:00+00,11,68,144.96715,2,1,
39034,2011,CA,CDF,SCU,BRICKYARD,3598,2011/09/06 00:00:00+00,2011/09/06 00:00:00+00,11,18,17.324066,2,1,
39035,2011,CA,CDF,SCU,CHRISMAN,2637,2011/07/05 00:00:00+00,2011/07/05 00:00:00+00,10,415,431.7294,2,1,
39036,2011,CA,CDF,SCU,FLYNN ,2779,2011/07/14 00:00:00+00,2011/07/14 00:00:00+00,9,525,517.37469,2,1,
39037,2011,CA,CDF,SCU,RANCH,3502,2011/08/31 00:00:00+00,2011/08/31 00:00:00+00,2,11.5,13.91882,1,1,
39038,2011,CA,CDF,SCU,TOP,2885,2011/07/21 00:00:00+00,2011/07/22 00:00:00+00,8,545,516.96478,2,1,
39039,2011,CA,USF,SHF,HIGH,2734,2011/09/13 00:00:00+00,2011/09/13 00:00:00+00,1,8,6.7481494,1,1,
39040,2011,CA,USF,SHF,HYAMPOM,,2011/08/04 00:00:00+00,,2,6,6.8839436,1,1,
39041,2011,CA,USF,SHF,JUNIPER,2750,2011/09/13 00:00:00+00,2011/09/13 00:00:00+00,9,12.4,10.085305,1,1,
39042,2011,CA,CDF,SHU,CANYON,4413,2011/06/20 00:00:00+00,2011/06/21 00:00:00+00,11,30,31.468737,7,1,
39043,2011,CA,CDF,SHU,OAKRUN,9437,2011/12/01 00:00:00+00,2011/12/01 00:00:00+00,9,26,21.020241,1,1,
39044,2011,CA,CDF,SKU,AGER,3927,2011/06/16 00:00:00+00,2011/06/16 00:00:00+00,2,2,1.4043757,1,1,
39045,2011,CA,CDF,SKU,APACHE,5401,2011/07/31 00:00:00+00,2011/07/31 00:00:00+00,1,0.31,0.31086376,1,1,
39046,2011,CA,CDF,SKU,BELL,7366,2011/10/01 00:00:00+00,2011/10/01 00:00:00+00,2,16,15.748416,1,1,
39047,2011,CA,CDF,SKU,BLACK,5201,2011/07/25 00:00:00+00,2011/07/25 00:00:00+00,9,4,4.2672644,1,1,
39048,2011,CA,CDF,SKU,BOGUS,5432,2011/08/01 00:00:00+00,2011/08/01 00:00:00+00,1,5.73,5.7316699,1,1,
